Student_ID,Age,Gender,Vocational_Program,Academic_Performance,Certifications_Count,Internship_Experience,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Job_ID,Job_Title,Required_Skill_1,Required_Skill_2,Required_Skill_3,Required_Skill_4,Required_Skill_5,Min_Experience_Months,Location,Job_Match
S0709,29,Male,IT Technician,75.07,0,4,10,7,5,8,9,J156,IT Support Technician,7,6,7,2,2,9,Kolkata,0
S0710,22,Female,Carpenter,64.35,0,2,6,6,3,2,7,J137,Electrical Technician,1,0,2,2,6,8,Mumbai,0
S0711,21,Female,Plumber,89.83,1,6,6,3,3,0,10,J090,IT Support Technician,9,8,0,7,0,11,Chennai,0
S0712,20,Female,Plumber,69.21,2,3,6,0,9,9,3,J218,Electrical Technician,2,3,10,7,0,2,Delhi,1
S0713,20,Female,IT Technician,69.44,0,0,10,2,10,2,0,J186,Woodwork Assistant,1,10,4,5,4,7,Kolkata,0
S0714,21,Male,Mechanic,72.63,4,11,3,0,7,0,5,J209,IT Support Technician,2,9,6,0,1,12,Chennai,0
S0715,26,Male,IT Technician,86.67,4,11,6,9,1,3,10,J051,Automobile Mechanic,10,8,3,7,8,5,Chennai,0
S0716,19,Female,Electrician,82.03,0,5,2,8,6,1,10,J288,IT Support Technician,6,0,4,5,10,11,Delhi,0
S0717,26,Female,Carpenter,68.05,5,5,5,8,2,10,5,J088,Electrical Technician,7,9,7,8,8,1,Delhi,0
S0718,18,Male,Electrician,78.75,5,6,2,2,3,8,10,J136,Welding Operator,3,5,2,0,5,2,Bangalore,1
S0719,18,Female,Plumber,73.45,2,10,7,0,10,0,6,J158,Woodwork Assistant,0,8,10,5,0,0,Bangalore,1
S0720,22,Male,Carpenter,69.69,4,7,2,10,6,8,2,J282,Automobile Mechanic,10,2,0,1,5,2,Kolkata,1
S0721,23,Female,IT Technician,57.69,5,2,2,1,9,0,8,J155,Welding Operator,6,0,9,4,5,3,Kolkata,0
S0722,23,Male,Electrician,68.56,4,5,5,5,7,10,4,J220,Welding Operator,3,5,4,10,6,5,Kolkata,1
S0723,20,Female,Welder,59.83,2,9,8,10,4,1,5,J167,Woodwork Assistant,3,0,1,5,9,9,Bangalore,1
S0724,24,Female,Mechanic,86.59,2,1,8,2,9,3,9,J179,IT Support Technician,10,1,4,3,6,6,Kolkata,0
S0725,26,Male,Mechanic,63.42,5,12,10,7,5,6,6,J050,Plumbing Assistant,3,6,10,7,6,2,Kolkata,1
S0726,28,Female,Welder,88.09,0,8,3,5,8,2,7,J087,Automobile Mechanic,1,10,0,4,6,10,Bangalore,0
S0727,29,Male,Plumber,71.32,3,1,6,3,9,2,6,J033,IT Support Technician,0,10,7,2,6,12,Bangalore,0
S0728,27,Male,Carpenter,75.26,1,2,9,8,9,2,9,J275,Woodwork Assistant,2,3,7,1,5,6,Kolkata,0
S0729,25,Male,Mechanic,71.72,3,11,8,7,2,7,3,J141,Plumbing Assistant,9,8,9,8,4,12,Kolkata,0
S0730,23,Male,Welder,55.18,3,12,5,9,1,7,8,J206,Woodwork Assistant,2,5,8,5,3,3,Chennai,1
S0731,29,Male,IT Technician,65.03,4,9,6,7,6,10,9,J224,Woodwork Assistant,10,4,6,9,2,0,Mumbai,1
S0732,25,Female,Welder,53.97,2,11,3,0,2,6,10,J113,Welding Operator,8,0,7,4,9,0,Bangalore,1
S0733,29,Female,Plumber,74.92,4,11,10,6,10,2,0,J278,IT Support Technician,8,1,0,9,6,7,Mumbai,1
S0734,22,Male,Plumber,67.87,5,1,9,8,5,6,0,J005,Woodwork Assistant,9,10,8,4,10,9,Bangalore,0
S0735,25,Female,Electrician,81.12,1,8,0,3,6,10,10,J212,IT Support Technician,3,3,7,0,0,6,Pune,1
S0736,27,Male,Mechanic,58.82,5,0,7,9,8,0,3,J256,Plumbing Assistant,7,1,9,5,1,3,Chennai,0
S0737,29,Female,Electrician,56.58,0,4,3,2,6,0,8,J030,Welding Operator,4,2,6,8,1,0,Mumbai,1
S0738,21,Female,Welder,66.25,1,0,7,1,1,7,10,J082,Plumbing Assistant,6,7,9,7,6,5,Chennai,0
S0739,27,Female,Carpenter,87.06,4,4,0,6,8,2,6,J236,Plumbing Assistant,3,3,9,8,9,10,Delhi,0
S0740,25,Female,Carpenter,78.42,4,7,5,6,6,9,0,J253,Welding Operator,8,4,6,6,8,11,Mumbai,0
S0741,27,Male,Plumber,66.76,5,7,2,9,0,4,2,J118,IT Support Technician,6,7,6,10,3,10,Mumbai,0
S0742,29,Male,Carpenter,70.69,4,10,0,1,9,4,10,J030,Plumbing Assistant,1,2,6,10,10,9,Pune,0
S0743,19,Female,Carpenter,53.37,4,7,2,5,8,5,1,J111,Electrical Technician,8,10,1,6,3,6,Mumbai,0
S0744,29,Female,Carpenter,89.38,3,1,1,7,10,7,5,J254,IT Support Technician,6,4,6,5,1,5,Delhi,0
S0745,29,Male,Welder,76.66,0,7,9,6,0,8,4,J199,Woodwork Assistant,6,4,8,10,0,11,Delhi,0
S0746,22,Female,Carpenter,61.42,3,11,8,1,7,6,10,J295,Welding Operator,0,1,7,10,8,5,Chennai,1
S0747,26,Male,IT Technician,73.43,4,4,3,2,3,3,9,J297,Welding Operator,10,10,6,0,6,7,Delhi,0
S0748,21,Male,Carpenter,54.38,2,0,9,7,3,4,1,J287,IT Support Technician,7,6,4,6,9,5,Bangalore,0
S0749,28,Male,Carpenter,88.63,3,6,3,6,2,0,7,J244,Electrical Technician,10,1,8,1,1,1,Kolkata,0
S0750,23,Female,Electrician,56.99,4,12,7,5,6,9,10,J221,Electrical Technician,4,7,5,8,5,6,Mumbai,1
S0751,18,Male,Welder,75.92,4,5,1,4,6,8,0,J156,Electrical Technician,4,0,7,2,1,12,Chennai,0
S0752,26,Female,Plumber,59.82,0,4,2,5,6,5,0,J236,Electrical Technician,6,10,1,0,10,9,Chennai,0
S0753,18,Male,Electrician,78.7,5,0,3,5,7,9,3,J019,Automobile Mechanic,1,5,1,0,0,12,Chennai,0
S0754,22,Female,Mechanic,81.07,1,0,6,10,2,7,0,J215,Welding Operator,3,7,5,3,5,3,Chennai,0
S0755,21,Female,Welder,76.94,3,5,3,7,9,3,1,J114,Plumbing Assistant,5,8,3,5,9,10,Mumbai,0
S0756,29,Female,IT Technician,74.58,3,9,1,3,3,1,6,J200,Welding Operator,0,6,6,10,0,10,Chennai,0
S0757,20,Male,Welder,85.7,3,11,5,10,2,7,7,J025,Welding Operator,7,4,8,7,2,2,Mumbai,1
S0758,23,Male,Mechanic,53.15,4,6,0,2,4,1,4,J121,Welding Operator,0,2,1,1,10,7,Chennai,0
S0759,19,Female,Mechanic,63.24,0,9,10,9,2,8,10,J230,Electrical Technician,3,1,7,4,0,9,Chennai,1
S0760,20,Female,Mechanic,59.93,4,9,0,3,9,5,8,J099,Electrical Technician,5,6,0,2,8,11,Kolkata,0
S0761,22,Female,Plumber,89.52,4,0,2,2,4,6,4,J003,Automobile Mechanic,6,3,5,5,2,11,Bangalore,0
S0762,26,Male,Carpenter,65.58,5,8,10,7,4,6,5,J261,IT Support Technician,1,4,7,2,4,4,Delhi,1
S0763,19,Male,Welder,79.3,2,3,9,1,2,10,10,J254,Welding Operator,2,6,5,5,0,3,Delhi,1
S0764,27,Male,Carpenter,77.39,0,4,3,4,8,5,0,J020,Woodwork Assistant,1,5,7,4,1,10,Delhi,0
S0765,25,Male,Carpenter,58.48,3,1,2,6,7,6,4,J204,IT Support Technician,4,8,5,4,9,3,Bangalore,0
S0766,19,Female,IT Technician,59.56,1,11,9,7,8,6,10,J294,Automobile Mechanic,5,10,8,6,9,4,Mumbai,1
S0767,28,Female,Mechanic,61.25,3,9,8,0,8,2,5,J128,Electrical Technician,2,9,9,4,3,11,Delhi,0
S0768,22,Male,Plumber,66.45,4,12,7,2,3,6,6,J292,Welding Operator,10,4,7,10,5,3,Delhi,0
S0769,24,Male,IT Technician,59.37,0,7,3,8,2,7,7,J174,Electrical Technician,3,4,10,6,7,2,Delhi,1
S0770,25,Female,Electrician,50.79,0,1,3,6,3,0,0,J221,IT Support Technician,4,1,5,8,2,3,Mumbai,0
S0771,18,Male,Plumber,85.18,0,2,0,1,5,9,10,J037,Plumbing Assistant,6,7,5,2,0,9,Bangalore,0
S0772,23,Male,Carpenter,88.62,2,11,4,10,1,7,8,J149,Electrical Technician,2,10,5,10,3,12,Bangalore,0
S0773,18,Male,Plumber,63.66,3,8,6,8,3,6,4,J092,Electrical Technician,0,5,0,7,2,12,Pune,0
S0774,19,Male,Mechanic,63.54,2,1,4,2,8,9,4,J070,Automobile Mechanic,2,0,2,6,9,4,Pune,0
S0775,18,Male,Electrician,50.28,5,5,5,2,9,6,8,J084,Plumbing Assistant,7,10,7,2,4,11,Mumbai,0
S0776,28,Male,Mechanic,77.21,1,11,8,9,9,4,6,J205,IT Support Technician,0,8,7,9,1,1,Kolkata,1
S0777,22,Female,Electrician,83.02,5,3,2,5,7,7,1,J267,Woodwork Assistant,9,0,3,8,7,6,Chennai,0
S0778,27,Male,IT Technician,55.86,4,6,5,6,6,2,8,J088,Woodwork Assistant,2,9,5,8,9,4,Mumbai,0
S0779,26,Male,Carpenter,56.39,2,5,1,10,2,10,1,J252,Woodwork Assistant,7,9,4,8,8,8,Chennai,0
S0780,23,Female,Electrician,81.6,2,9,10,8,3,1,2,J211,Welding Operator,2,7,3,9,6,5,Bangalore,1
S0781,28,Female,Electrician,74.65,5,8,3,9,5,4,2,J031,Woodwork Assistant,9,7,6,4,10,10,Chennai,0
S0782,28,Female,Electrician,51.79,4,8,9,7,7,6,2,J061,Welding Operator,0,7,4,2,1,0,Pune,1
S0783,18,Male,Plumber,74.9,0,9,0,4,0,5,10,J067,IT Support Technician,2,8,1,9,0,8,Delhi,0
S0784,18,Female,IT Technician,62.36,4,3,6,4,3,1,4,J226,IT Support Technician,1,1,10,4,0,4,Chennai,0
S0785,19,Male,Plumber,64.75,3,0,8,3,1,5,7,J067,Electrical Technician,9,7,1,5,4,8,Pune,0
S0786,26,Male,Carpenter,80.79,5,1,1,8,6,1,10,J128,Woodwork Assistant,1,9,0,5,5,0,Chennai,1
S0787,20,Male,Electrician,82.44,4,7,4,4,6,4,10,J111,Automobile Mechanic,2,7,8,2,8,1,Bangalore,1
S0788,18,Female,IT Technician,66.01,0,9,5,8,2,2,7,J272,IT Support Technician,7,4,5,0,4,2,Kolkata,1
S0789,22,Female,IT Technician,87.89,4,7,9,5,9,2,1,J034,Plumbing Assistant,9,9,6,0,9,11,Chennai,0
S0790,24,Female,Welder,66.26,2,1,1,1,4,4,0,J212,Plumbing Assistant,8,6,3,10,3,4,Bangalore,0
S0791,23,Female,Carpenter,80.87,1,3,1,1,3,6,2,J300,IT Support Technician,10,9,6,5,2,5,Delhi,0
S0792,29,Female,IT Technician,69.36,2,0,4,10,8,4,8,J125,Electrical Technician,8,5,10,1,9,4,Chennai,0
S0793,18,Male,Electrician,85.9,1,6,0,8,4,7,4,J103,Plumbing Assistant,1,0,10,4,9,0,Chennai,0
S0794,22,Male,Electrician,86.31,4,3,5,7,1,2,10,J206,Plumbing Assistant,5,2,3,4,3,3,Delhi,1
S0795,22,Male,IT Technician,53.5,3,10,8,4,4,8,9,J120,Electrical Technician,8,2,4,6,6,5,Pune,1
S0796,23,Male,Plumber,87.46,4,7,2,3,6,1,7,J170,Electrical Technician,5,8,6,10,3,3,Pune,0
S0797,20,Female,Carpenter,83.02,0,8,4,0,2,8,4,J035,Electrical Technician,10,9,8,5,0,3,Pune,0
S0798,22,Female,Electrician,81.65,4,11,7,0,6,6,7,J246,Automobile Mechanic,8,10,6,5,5,4,Mumbai,1
S0799,24,Male,IT Technician,58.04,1,8,2,0,10,8,0,J058,Electrical Technician,3,3,10,2,7,7,Kolkata,0
S0800,22,Female,Electrician,82.2,2,2,10,5,8,1,3,J141,Electrical Technician,7,1,4,8,8,4,Delhi,0
S0801,22,Female,IT Technician,84.01,3,4,1,3,1,0,10,J111,Electrical Technician,6,3,3,9,10,6,Pune,0
S0802,22,Male,Carpenter,61.57,4,5,2,7,4,3,4,J163,IT Support Technician,6,2,2,4,10,7,Delhi,0
S0803,27,Male,IT Technician,88.09,4,5,5,5,4,10,5,J111,Woodwork Assistant,5,7,0,6,7,5,Delhi,1
S0804,27,Female,Welder,51.99,2,9,8,4,5,3,2,J152,IT Support Technician,4,9,1,3,5,5,Mumbai,1
S0805,20,Female,IT Technician,56.0,3,7,5,10,10,4,3,J065,Woodwork Assistant,8,1,3,9,4,1,Delhi,0
S0806,18,Male,IT Technician,71.5,5,5,4,6,0,0,10,J106,Automobile Mechanic,7,7,1,5,5,12,Mumbai,0
S0807,22,Male,Carpenter,73.03,4,5,0,1,8,4,8,J216,Automobile Mechanic,4,7,9,1,1,12,Kolkata,0
S0808,26,Male,IT Technician,75.81,4,3,4,6,5,1,2,J091,Plumbing Assistant,6,8,2,6,2,9,Mumbai,0
S0809,18,Female,Carpenter,50.68,5,6,4,3,10,5,7,J026,IT Support Technician,5,2,0,5,10,4,Kolkata,1
S0810,20,Male,Welder,88.41,1,7,7,2,3,0,1,J157,Woodwork Assistant,2,0,4,7,7,0,Kolkata,0
S0811,21,Male,Carpenter,51.78,1,2,8,9,9,1,5,J072,Automobile Mechanic,7,2,7,3,7,8,Kolkata,0
S0812,18,Female,Electrician,55.72,0,6,6,5,7,8,7,J044,Automobile Mechanic,2,2,0,7,7,6,Bangalore,1
S0813,18,Female,Carpenter,50.56,2,2,4,7,9,9,8,J090,IT Support Technician,8,5,1,0,7,1,Kolkata,1
S0814,25,Female,Welder,72.67,3,7,7,1,1,2,6,J133,Plumbing Assistant,9,3,10,10,6,5,Mumbai,0
S0815,19,Female,Mechanic,87.29,4,0,8,7,8,5,0,J161,Electrical Technician,9,3,0,7,9,9,Bangalore,0
S0816,29,Female,IT Technician,76.64,4,0,3,5,5,7,0,J232,Welding Operator,8,9,8,8,10,8,Delhi,0
S0817,25,Male,Carpenter,82.91,0,5,10,1,1,5,10,J261,Plumbing Assistant,10,3,8,10,3,11,Delhi,0
S0818,24,Male,IT Technician,50.53,4,9,6,1,4,5,3,J111,Welding Operator,1,9,2,1,0,4,Chennai,1
S0819,27,Female,Plumber,71.68,2,8,0,2,9,8,5,J164,Plumbing Assistant,10,5,3,6,6,2,Kolkata,0
S0820,27,Female,Electrician,68.38,0,11,1,8,3,10,7,J077,Plumbing Assistant,9,0,8,7,9,10,Chennai,0
S0821,19,Female,Electrician,69.96,2,3,9,6,10,2,7,J209,Electrical Technician,0,7,4,0,3,9,Kolkata,0
S0822,23,Female,Plumber,52.89,0,5,3,1,10,4,0,J013,Automobile Mechanic,6,4,10,2,10,10,Kolkata,0
S0823,23,Female,Plumber,77.38,4,11,7,7,2,0,3,J058,Woodwork Assistant,3,1,7,1,10,3,Pune,0
S0824,20,Male,Carpenter,70.13,0,4,8,8,0,10,6,J036,Plumbing Assistant,5,6,6,0,7,2,Mumbai,1
S0825,28,Male,Plumber,80.61,1,11,5,6,6,7,7,J025,Electrical Technician,8,6,7,3,7,0,Mumbai,1
S0826,19,Male,Mechanic,69.41,3,0,9,10,1,3,3,J034,Welding Operator,2,0,7,10,5,9,Delhi,0
S0827,29,Male,IT Technician,55.98,4,5,10,9,7,2,2,J140,IT Support Technician,8,2,7,8,8,10,Bangalore,0
S0828,18,Female,IT Technician,75.93,5,8,1,0,7,8,8,J275,IT Support Technician,6,10,9,2,2,12,Delhi,0
S0829,23,Male,Welder,56.9,3,11,10,7,4,0,8,J222,Automobile Mechanic,1,0,1,4,0,6,Kolkata,1
S0830,29,Female,Plumber,84.9,4,2,5,6,7,4,5,J037,IT Support Technician,9,3,10,9,9,7,Pune,0
S0831,22,Female,Plumber,74.52,3,10,6,6,1,10,0,J129,Plumbing Assistant,0,9,7,4,9,1,Bangalore,0
S0832,28,Female,Mechanic,56.29,1,2,7,4,9,1,2,J218,Welding Operator,3,2,8,5,0,7,Chennai,0
S0833,26,Male,Electrician,88.49,3,1,5,9,5,7,4,J248,Plumbing Assistant,7,9,1,8,10,11,Kolkata,0
S0834,18,Female,Electrician,70.73,0,12,4,6,9,4,8,J111,IT Support Technician,6,2,3,2,5,8,Mumbai,1
S0835,24,Male,IT Technician,52.92,3,3,5,6,7,4,10,J220,Woodwork Assistant,8,9,8,0,9,6,Delhi,0
S0836,22,Male,IT Technician,75.07,4,9,3,7,9,8,0,J196,IT Support Technician,5,0,10,3,6,10,Delhi,0
S0837,22,Female,Carpenter,60.13,5,2,2,3,6,5,9,J147,Woodwork Assistant,3,8,9,4,8,0,Chennai,0
S0838,19,Female,Mechanic,82.15,5,11,9,10,0,3,5,J040,IT Support Technician,0,3,6,1,8,3,Delhi,1
S0839,28,Female,Welder,82.71,2,1,2,1,1,9,3,J134,Automobile Mechanic,2,3,3,7,1,6,Delhi,0
S0840,20,Male,Welder,89.16,3,0,0,9,1,9,1,J191,Welding Operator,4,1,5,8,8,5,Bangalore,0
S0841,24,Female,Mechanic,70.07,5,2,3,3,0,6,6,J163,Woodwork Assistant,0,3,3,0,9,10,Kolkata,0
S0842,23,Male,Welder,68.2,3,9,9,10,9,9,0,J061,Electrical Technician,1,5,9,2,8,7,Bangalore,1
S0843,29,Female,Electrician,80.14,5,5,10,7,9,6,6,J005,Automobile Mechanic,2,2,8,2,5,5,Bangalore,1
S0844,19,Female,Welder,55.3,3,8,10,5,3,10,7,J037,Plumbing Assistant,5,0,6,8,8,9,Delhi,0
S0845,23,Male,Welder,71.88,4,10,1,6,2,2,6,J217,IT Support Technician,8,1,0,5,5,5,Kolkata,1
S0846,19,Male,Mechanic,71.85,3,4,2,4,7,3,6,J225,Welding Operator,3,7,4,6,8,9,Delhi,0
S0847,19,Male,Mechanic,53.58,4,2,6,1,7,9,9,J216,Welding Operator,0,8,3,6,10,5,Pune,0
S0848,19,Male,Welder,66.72,4,4,8,5,4,0,0,J139,IT Support Technician,3,3,3,5,4,6,Pune,0
S0849,28,Male,Plumber,84.13,2,4,8,3,0,10,9,J106,Electrical Technician,1,8,10,5,9,4,Delhi,1
S0850,20,Male,Mechanic,84.25,5,4,2,5,10,10,7,J099,Woodwork Assistant,5,8,0,6,2,11,Bangalore,0
S0851,19,Female,Carpenter,53.97,0,11,9,1,7,0,10,J168,IT Support Technician,3,0,2,6,5,10,Pune,1
S0852,21,Female,Carpenter,53.63,4,11,1,7,6,4,9,J264,Welding Operator,0,8,3,6,3,8,Mumbai,1
S0853,26,Male,Electrician,60.51,5,6,1,8,4,7,3,J087,Electrical Technician,6,4,0,3,2,6,Pune,1
S0854,23,Female,Welder,84.99,1,4,8,9,6,1,2,J084,Electrical Technician,5,5,0,10,1,0,Mumbai,1
S0855,18,Male,Plumber,55.16,3,6,1,4,1,4,8,J224,Plumbing Assistant,1,9,3,8,10,10,Bangalore,0
S0856,25,Female,Electrician,78.8,1,8,1,8,6,6,4,J011,Electrical Technician,1,10,7,10,0,11,Bangalore,0
S0857,29,Female,Welder,54.05,3,4,7,6,5,1,5,J186,Automobile Mechanic,7,2,4,0,0,11,Delhi,0
S0858,24,Male,Mechanic,74.93,2,1,1,0,8,4,9,J231,Welding Operator,5,2,7,3,5,8,Kolkata,0
S0859,27,Male,Carpenter,64.24,4,4,9,3,10,7,4,J141,Automobile Mechanic,9,8,7,3,9,10,Pune,0
S0860,20,Male,IT Technician,81.56,0,7,6,2,7,7,2,J106,Electrical Technician,7,6,4,6,6,5,Delhi,0
S0861,18,Female,Plumber,59.35,4,11,8,7,0,7,10,J253,Electrical Technician,9,1,6,2,7,10,Delhi,1
S0862,22,Male,IT Technician,75.57,3,3,3,5,9,8,4,J049,Automobile Mechanic,7,8,10,3,9,7,Chennai,0
S0863,21,Female,Carpenter,59.43,0,1,6,0,8,5,10,J263,Plumbing Assistant,2,8,8,1,5,8,Delhi,0
S0864,27,Male,IT Technician,78.55,4,9,3,5,4,2,6,J205,Electrical Technician,2,4,1,3,10,10,Kolkata,0
S0865,25,Female,Mechanic,84.95,0,2,2,1,3,6,4,J051,Automobile Mechanic,2,1,5,10,2,10,Delhi,0
S0866,18,Female,Welder,55.07,3,8,8,9,6,8,8,J175,Automobile Mechanic,3,5,4,3,3,1,Bangalore,1
S0867,27,Male,Mechanic,84.66,2,8,1,0,10,3,3,J225,Welding Operator,1,9,3,7,4,1,Kolkata,0
S0868,18,Female,IT Technician,73.74,2,7,1,2,2,4,0,J261,Plumbing Assistant,10,9,9,7,5,4,Pune,0
S0869,29,Female,Mechanic,55.08,4,7,8,7,7,2,1,J222,Woodwork Assistant,9,4,3,9,8,4,Bangalore,0
S0870,21,Male,Carpenter,67.1,1,7,0,5,9,0,10,J223,Automobile Mechanic,9,4,9,10,5,11,Chennai,0
S0871,25,Female,Plumber,56.43,3,7,4,8,10,8,3,J269,Welding Operator,6,10,10,0,8,9,Chennai,0
S0872,22,Male,Mechanic,78.01,4,7,6,10,6,3,4,J298,Woodwork Assistant,7,10,4,2,4,9,Kolkata,0
S0873,19,Male,Carpenter,80.35,4,0,10,8,6,6,9,J074,Welding Operator,4,8,6,1,4,1,Pune,0
S0874,23,Male,Plumber,54.23,2,5,6,8,4,5,2,J114,Welding Operator,8,10,1,7,2,9,Mumbai,0
S0875,22,Male,Welder,70.25,0,11,0,10,1,7,0,J219,IT Support Technician,3,1,8,5,8,3,Mumbai,0
S0876,19,Female,IT Technician,82.59,3,8,9,6,4,5,7,J054,Plumbing Assistant,10,7,8,4,5,8,Kolkata,0
S0877,28,Female,Welder,87.45,0,7,3,5,10,2,6,J200,Electrical Technician,6,4,0,8,1,3,Kolkata,1
S0878,28,Female,Electrician,70.54,5,2,1,7,6,7,1,J131,Plumbing Assistant,6,7,7,0,9,0,Bangalore,0
S0879,28,Male,Carpenter,88.01,5,10,2,3,8,4,5,J192,Woodwork Assistant,6,8,10,10,2,4,Chennai,0
S0880,20,Female,Plumber,71.43,3,0,0,3,3,9,7,J179,IT Support Technician,7,7,8,7,4,1,Kolkata,0
S0881,26,Female,Mechanic,65.77,1,1,7,9,5,7,8,J287,Plumbing Assistant,4,2,5,9,2,5,Delhi,0
S0882,24,Male,Welder,83.93,5,10,4,0,0,1,1,J240,Electrical Technician,1,6,9,2,3,0,Bangalore,0
S0883,24,Male,Plumber,69.72,2,1,4,6,6,3,3,J245,Plumbing Assistant,10,9,7,0,8,6,Chennai,0
S0884,28,Female,Carpenter,68.88,1,6,10,9,2,10,1,J117,Plumbing Assistant,5,1,2,4,10,6,Bangalore,1
S0885,23,Male,Electrician,69.61,4,11,2,7,0,3,6,J208,Plumbing Assistant,5,8,1,4,6,3,Chennai,0
S0886,25,Male,Welder,83.87,5,5,4,1,0,5,4,J212,Automobile Mechanic,10,10,6,3,2,8,Delhi,0
S0887,21,Male,IT Technician,83.28,2,10,2,10,10,10,8,J259,Automobile Mechanic,7,1,4,9,4,2,Chennai,1
S0888,25,Male,Plumber,66.14,4,1,2,1,4,8,7,J163,Plumbing Assistant,0,6,3,9,1,4,Bangalore,0
S0889,21,Female,IT Technician,63.33,1,7,5,2,5,4,0,J226,Electrical Technician,7,3,0,7,10,4,Chennai,0
S0890,25,Male,Plumber,69.68,3,8,4,6,8,0,2,J064,Electrical Technician,6,2,2,6,1,7,Bangalore,1
S0891,26,Male,Plumber,72.91,4,6,7,5,4,9,1,J246,Electrical Technician,4,6,5,9,6,9,Kolkata,0
S0892,20,Male,Carpenter,59.53,0,3,2,1,0,6,2,J018,Electrical Technician,1,6,1,6,7,9,Delhi,0
S0893,20,Male,Carpenter,81.76,3,12,6,6,7,0,4,J034,IT Support Technician,9,7,4,6,10,3,Bangalore,0
S0894,28,Male,Carpenter,69.46,3,12,9,8,10,6,0,J181,IT Support Technician,7,3,1,6,0,0,Mumbai,1
S0895,19,Male,Mechanic,63.36,1,0,7,2,3,3,9,J194,Welding Operator,1,9,6,9,0,10,Mumbai,0
S0896,27,Male,Plumber,54.27,1,3,7,0,7,8,8,J192,Plumbing Assistant,6,4,10,2,10,4,Pune,0
S0897,20,Male,Welder,59.55,2,3,4,3,3,8,7,J067,Plumbing Assistant,1,6,8,8,9,0,Pune,0
S0898,20,Female,IT Technician,87.97,2,7,9,9,6,2,3,J209,Welding Operator,9,7,1,0,7,2,Chennai,1
S0899,22,Male,Carpenter,62.2,0,3,8,7,0,2,9,J167,Electrical Technician,1,3,3,1,3,5,Kolkata,0
S0900,22,Female,Carpenter,56.75,3,3,1,1,7,5,5,J246,Woodwork Assistant,6,5,9,5,3,0,Kolkata,0
S0901,19,Male,IT Technician,68.43,0,12,3,0,10,6,7,J245,Woodwork Assistant,1,4,10,2,2,9,Mumbai,1
S0902,29,Male,IT Technician,62.28,0,1,1,1,0,3,5,J166,Welding Operator,3,10,10,4,10,12,Chennai,0
S0903,27,Male,Plumber,51.41,1,11,4,3,3,9,6,J296,Woodwork Assistant,1,5,5,7,1,2,Kolkata,1
S0904,23,Male,Carpenter,62.93,0,9,6,1,6,1,3,J211,Automobile Mechanic,7,7,3,6,6,6,Kolkata,0
S0905,22,Female,IT Technician,71.76,0,6,0,4,0,3,8,J133,Plumbing Assistant,0,0,7,10,0,1,Chennai,1
S0906,23,Male,Mechanic,72.07,4,3,7,5,7,4,6,J197,Woodwork Assistant,2,5,7,4,4,5,Bangalore,0
S0907,18,Male,Mechanic,64.26,2,10,7,6,3,4,9,J049,IT Support Technician,3,3,6,5,7,6,Mumbai,1
S0908,22,Female,Carpenter,67.89,2,5,5,10,5,8,9,J064,IT Support Technician,10,5,10,9,6,11,Pune,0
S0909,26,Female,IT Technician,88.62,3,2,1,5,2,1,5,J112,Automobile Mechanic,9,9,4,5,0,11,Kolkata,0
S0910,29,Male,Plumber,65.09,2,6,3,4,4,2,3,J185,Plumbing Assistant,2,7,2,0,2,1,Bangalore,1
S0911,27,Female,Plumber,60.33,5,5,2,6,0,5,3,J104,Automobile Mechanic,3,7,8,3,6,10,Bangalore,0
S0912,19,Female,Plumber,59.74,3,2,0,0,4,4,9,J213,Plumbing Assistant,0,8,10,3,8,10,Bangalore,0
S0913,18,Female,Electrician,68.31,4,3,6,3,8,3,6,J005,Plumbing Assistant,2,10,4,0,10,4,Bangalore,0
S0914,27,Male,Carpenter,80.38,2,9,4,4,5,7,4,J119,Woodwork Assistant,2,4,5,7,0,9,Delhi,1
S0915,28,Male,Plumber,58.24,4,4,2,5,1,7,7,J249,IT Support Technician,2,0,4,7,3,11,Delhi,0
S0916,26,Male,Mechanic,78.37,2,8,2,7,8,4,4,J167,Welding Operator,10,8,5,5,10,9,Pune,0
S0917,27,Female,IT Technician,50.85,2,5,5,6,2,4,0,J242,Woodwork Assistant,4,9,4,10,6,0,Chennai,0
S0918,26,Male,Welder,66.76,4,12,10,9,4,3,0,J280,Electrical Technician,7,6,0,0,9,2,Mumbai,1
S0919,26,Female,Welder,81.03,0,3,6,0,7,9,1,J238,Automobile Mechanic,5,2,8,10,6,0,Chennai,0
S0920,23,Male,Plumber,63.55,0,10,9,4,5,8,6,J205,Electrical Technician,1,2,7,0,4,11,Delhi,0
S0921,25,Male,Welder,72.55,0,10,5,4,5,10,3,J001,Plumbing Assistant,9,0,8,6,4,2,Chennai,0
S0922,28,Female,Welder,58.2,5,6,0,8,10,4,7,J171,Woodwork Assistant,5,10,2,2,6,3,Chennai,1
S0923,18,Male,Electrician,79.68,0,1,6,7,0,8,0,J167,Electrical Technician,6,6,1,1,10,11,Bangalore,0
S0924,27,Female,Mechanic,52.09,2,3,2,7,10,0,0,J258,Electrical Technician,4,3,6,2,4,11,Kolkata,0
S0925,21,Female,Mechanic,84.1,1,4,5,4,10,5,2,J063,IT Support Technician,1,0,8,3,7,4,Delhi,1
